Subject Common Name,Subject Org Name,Country Name,Org Unit Name,Validity Period,Key Signature,Serial Number,SHA1,SHA2,Issuer Subject Common Name,Issuer Subject Org Name,Issuer Country,Issuer Org Unit Name
DigiCert Federated ID US L3 CA,DigiCert Inc,US,www.digicert.com,2014-01-08 => 2023-01-08,RSA 2048 / sha256WithRSAEncryption,04840b995742f19385eeea575f7006f2,D239FDEF485881FEE536FABA83445734C67A3D52,EB84FC0B403D9B689297A5D83EA186838E3B777BC618EFDA162A75B7FEA666C1,DigiCert Federated Trust CA,DigiCert Inc,US,www.digicert.com
Autoridad Certificante Bolsa de Comercio de Rosario - G3,Bolsa de Comercio de Rosario,AR,"DigiCert Trust Network,Class 2 Managed PKI Individual Subscriber CA",2018-01-18 => 2023-01-17,RSA 2048 / sha256WithRSAEncryption,1022f719d58dfa97e0bf5cc8448132eb,65FAB93C9431986B01415F9B5822775A7A3E93F8,0A0C200DF9CF5459ADF0DD42DC2EEE10B1318C5B1C5245167269511F65B1AE65,CertiSur Class 2 CA - G3,CertiSur S.A.,,Symantec Trust Network
Autoridad Certificante Banco Itau Argentina - G2,Banco Itau Argentina S.A.,AR,"Symantec Trust Network,Class 2 Managed PKI Individual Subscriber CA",2019-02-12 => 2023-01-18,RSA 2048 / sha256WithRSAEncryption,5a9784058e5b7038ad361b9403c849e1,E6B6E12C652CB42A0E0959302693A52489ABD607,40E944C8F7317BF79F447602C62842A4CDA9FC979AE355F9CE2FB7A81CB528E8,CertiSur Class 2 CA - G3,CertiSur S.A.,,Symantec Trust Network
Honeywell International Co-branded QA CA,Honeywell International Inc.,US,"Symantec Trust Network,Class 2 Managed PKI Individual Subscriber CA",2013-02-14 => 2023-02-13,RSA 2048 / sha256WithRSAEncryption,7e91db88f203f7890a33ede7ea8d0937,DEB067FA507AC2413BC829289A248D962609FE1F,87C0BAE275BF11F25AE3290B3E810D97E8297F276C576CDAA9AEB5FAEFC4CD22,VeriSign Class 2 Public Primary Certification Authority - G3,"VeriSign, Inc.",US,"VeriSign Trust Network,(c) 1999 VeriSign, Inc. - For authorized use only"
DigiCert ECC Secure Server CA,DigiCert Inc,US,,2013-03-08 => 2023-03-08,EC 384 / sha384WithECEncryption,0acb28ba465ee53908767470f3cdc612,56EE7C270683162D83BAEACC790E22471ADAABE8,458446BA75D932E914F23C2B57B7D192EDDBC2181D958E1181AD5251747A1EE8,DigiCert Global Root CA,DigiCert Inc,US,www.digicert.com
DigiCert Secure Server CA,DigiCert Inc,US,,2013-03-08 => 2023-03-08,RSA 2048 / sha1WithRSAEncryption,069e1db77fcf1dfba97af5e5c9a24037,F9AE40CCBBDA4795E58AC5D203BFB7BD331B81E8,94D4ECE2ED9A5457B969A13B260489E9A5FE4790A041F27A3EB4126C84418EF9,DigiCert Global Root CA,DigiCert Inc,US,www.digicert.com
DigiCert SHA2 Secure Server CA,DigiCert Inc,US,,2013-03-08 => 2023-03-08,RSA 2048 / sha256WithRSAEncryption,01fda3eb6eca75c888438b724bcfbc91,1FB86B1168EC743154062E8C9CC5B171A4B7CCB4,154C433C491929C5EF686E838E323664A00E6A0D822CCC958FB4DAB03E49A08F,DigiCert Global Root CA,DigiCert Inc,US,www.digicert.com
NRC Basic CA G2,U.S. Nuclear Regulatory Commission,US,External Basic,2013-03-21 => 2023-03-19,RSA 2048 / sha256WithRSAEncryption,5df3151772561a98d859e547e974c91a,0431CD9C85B434618358B4614F839AE70A7DE1DE,C40D6AB75F7E5D11CF7B0404AC7E4321A7A8B0DDF7631328F3D7CC80D6644E2B,Symantec Class 2 SSP CA - G2,Symantec Corporation,US,Symantec Trust Network
NRC Rudimentary CA G2,U.S. Nuclear Regulatory Commission,US,External Rudimentary,2013-03-21 => 2023-03-19,RSA 2048 / sha256WithRSAEncryption,5254fd3cde3eaba1c02dc8fb96449a81,9FB3246F4FBD1BFBCD564504202CA05350F92E8E,C3662179C618253739F2D6F7F4C5A2D77CDB263DF71405F150FE4CDC77A1154E,Symantec Class 1 SSP CA - G2,Symantec Corporation,US,Symantec Trust Network
Symantec Class 2 SSP CA - G2,Symantec Corporation,US,Symantec Trust Network,2013-03-21 => 2023-03-20,RSA 2048 / sha256WithRSAEncryption,0557e079e1c3dc67d64818b75cb2ea97,4D626A467853869EB3E260289C960520D79981A9,3C18176FEBA1D20C8BFA7B484066E2A5825A226237E1E7BE3828E6F6C3771B23,Symantec Class 2 Public Primary Certification Authority - G6,Symantec Corporation,US,Symantec Trust Network
AC Banco Santander Rio - Empleados G2 OCSP Responder,Banco Santander Rio S.A.,AR,Symantec Trust Network,2019-02-05 => 2023-03-31,RSA 2048 / sha256WithRSAEncryption,0a28c17f192e08583039eaff34ba1593,E7756E9553212398B7034D9841163D40FEF20E48,E4FE31CE6B4F4F35C89E66FAA0D0618A218D269AE57A48FA95C694FB57357D07,Autoridad Certificante Banco Santander Rio - Empleados G2,Banco Santander Rio S.A.,AR,"Symantec Trust Network,Class 2 Managed PKI Individual Subscriber CA"
Autoridad Certificante Banco Santander Rio - G2 OCSP Responder,Banco Santander Rio S.A.,AR,Symantec Trust Network,2019-02-05 => 2023-03-31,RSA 2048 / sha256WithRSAEncryption,025d6100972b0212ec91793660833a40,BF8F879E0EB7F32D280EE25FF72DF7613737BFBA,9C8C4EB4DBB910C08C1DD51CA74DB134228DA1A7E829361D72602EA99563C31E,Autoridad Certificante Banco Santander Rio - G2,Banco Santander Rio S.A.,AR,"Symantec Trust Network,Class 2 Managed PKI Individual Subscriber CA"
Autoridad Certificante Banco Santander Rio - Empleados G2,Banco Santander Rio S.A.,AR,"Symantec Trust Network,Class 2 Managed PKI Individual Subscriber CA",2019-01-31 => 2023-03-31,RSA 2048 / sha256WithRSAEncryption,661fa4ca76bc958b85c4d70441a9cd70,3B994771BAC72F013B487B8C7827413970A444BE,CAFD79E03631E7C8B1E017CB7CD1673944D9089EF7CA7057E3AC9BD20DC0408B,CertiSur Class 2 CA - G3,CertiSur S.A.,,Symantec Trust Network
Autoridad Certificante Banco Santander Rio - G2,Banco Santander Rio S.A.,AR,"Symantec Trust Network,Class 2 Managed PKI Individual Subscriber CA",2019-01-31 => 2023-03-31,RSA 2048 / sha256WithRSAEncryption,4ec7924a14e22082b25c9ab464c28d3c,4E9A1241F45955F665EA14C4381D3C782A136B2F,6F75860B5669D449D32F949E98EB11B2FCC33840A0F6753912BDE76BD3D529EC,CertiSur Class 2 CA - G3,CertiSur S.A.,,Symantec Trust Network
Shell Information Technology International CA - G3,Shell Information Technology International B.V.,NL,"Symantec Trust Network,Class 2 Managed PKI Individual Subscriber CA",2019-06-18 => 2023-03-31,RSA 2048 / sha256WithRSAEncryption,269c75ce0389d8168982f2c9d84aab42,2AC8900A0AC70507D622114C1531EAD48CA50985,7304079C15DDD428309D81A09365E0BA848BEDFDA43C551B3FD19305B9A8C3A3,KPN Class 2 CA,KPN B.V.,NL,Symantec Trust Network
Government of Malta e-Mail Certificate Service CA G3,Government of Malta,MT,"Symantec Trust Network,Class 2 Managed PKI Individual Subscriber CA",2019-06-18 => 2023-03-31,RSA 2048 / sha256WithRSAEncryption,2fe55ae1c351e16b52ae2a111034f032,AB8D0D8491231B12EB58C293D566EA42181B35E3,67EC586F923EB826A8F69C206F53C5CC10717E6F462C9BCA98947CB0DE530C05,BT Class 2 CA - G3,British Telecommunications plc,GB,Symantec Trust Network
CrossCert Class 1 Consumer Individual Subscriber CA - G3,"KECA, Inc.",KR,Symantec Trust Network,2019-06-18 => 2023-03-31,RSA 2048 / sha256WithRSAEncryption,028e81f2bae25d425b0254b501908f28,A3AE67F33B9A8AB55E8EEFC7A5106C1CA4ACE26D,D4F4357C103B034382C5A0DBF454A9C72799A28CAB32CFCC28F80AA5C7B142A4,VeriSign Class 1 Public Primary Certification Authority - G3,"VeriSign, Inc.",US,"VeriSign Trust Network,(c) 1999 VeriSign, Inc. - For authorized use only"
CrossCert Class 2 Managed PKI Individual Subscriber CA - G3,"KECA, Inc.",KR,Symantec Trust Network,2019-06-18 => 2023-03-31,RSA 2048 / sha256WithRSAEncryption,36496913a4a03d08eca22d607fb32c84,B38BD25C07FAA2D2A692A72085482C4EB2BF1A94,7AD6072874552470F8C3B78F75CD7E0A04E2A17BDA057B2C5E992FCE3C5BAB9C,VeriSign Class 2 Public Primary Certification Authority - G3,"VeriSign, Inc.",US,"VeriSign Trust Network,(c) 1999 VeriSign, Inc. - For authorized use only"
Trust Italia Class 2 Managed PKI Individual Subscriber CA - G2,Trust Italia S.p.A.,IT,"VeriSign Trust Network,Terms of use at https://www.trustitalia.it/rpa (c)10",2019-06-27 => 2023-03-31,RSA 2048 / sha256WithRSAEncryption,788d4b112a27b7cd99bb43f76de219bd,B05072AF7EADB21BCD2456600C7EB241D7E8CC98,C2A2ECE5DF65100E84F8584F73576BCA4867392F9EA103A8FB85566E9408CF3F,VeriSign Class 2 Public Primary Certification Authority - G3,"VeriSign, Inc.",US,"VeriSign Trust Network,(c) 1999 VeriSign, Inc. - For authorized use only"
KPN Class 2 Managed PKI Individual Subscriber CA 2016,KPN B.V.,NL,Symantec Trust Network,2019-06-06 => 2023-03-31,RSA 2048 / sha256WithRSAEncryption,2ce3344557515faf2e9194fb338790a9,C3D7FFA4808B5075B11EEAAE88D0C4B31030A7E3,F83F457A81F7CCCC38171A1CFE388EA5E1CFBB4A0F878A2AB7C1AEE5ABF9E098,Symantec Class 2 Public Primary Certification Authority - G6,Symantec Corporation,US,Symantec Trust Network
Trust Italia Class 2 Consumer Individual Subscriber CA - G2,Trust Italia S.p.A.,IT,"VeriSign Trust Network,Terms of use at https://www.trustitalia.it/rpa (c)10",2019-06-27 => 2023-03-31,RSA 2048 / sha256WithRSAEncryption,052309e06e0585e2a0a39d7e39d3139f,1A558C28F4571EC81FA34C017B4F26250E143F58,464EE6EB5DB42B918760EB6EA2D5EB378B399FD427674AE82E8D7A99602E1996,VeriSign Class 2 Public Primary Certification Authority - G3,"VeriSign, Inc.",US,"VeriSign Trust Network,(c) 1999 VeriSign, Inc. - For authorized use only"
Trust Italia Class 1 Consumer Individual Subscriber CA - G2,Trust Italia S.p.A.,IT,"VeriSign Trust Network,Terms of use at https://www.trustitalia.it/rpa (c)10",2019-06-27 => 2023-03-31,RSA 2048 / sha256WithRSAEncryption,1148db5997d734f79c72c646a07997ba,402BC0532D568FC93DD6E45DA8FFCF3770ADE9A5,F6752416E6CBCF46EDB84EFFA2FCFAE4DC3A948482C2A491F238A94965189F20,VeriSign Class 1 Public Primary Certification Authority - G3,"VeriSign, Inc.",US,"VeriSign Trust Network,(c) 1999 VeriSign, Inc. - For authorized use only"
ADACOM Class 2 Consumer Individual Subscriber CA - G2,ADACOM S.A.,GR,Symantec Trust Network,2013-04-04 => 2023-04-03,RSA 2048 / sha256WithRSAEncryption,49a644a2bb96e33b3b8cf9f8d2ad7251,B777D32FBD88F0745C781AD12D343DC07017CF49,E6F24428DBF966FC5499CF11C4DFA8C0F23DBF3930C5A3DB4EF2ABC3D29AE302,VeriSign Class 2 Public Primary Certification Authority - G3,"VeriSign, Inc.",US,"VeriSign Trust Network,(c) 1999 VeriSign, Inc. - For authorized use only"
ADACOM Class 1 Consumer Individual Subscriber CA - G2,ADACOM S.A.,GR,Symantec Trust Network,2013-04-04 => 2023-04-03,RSA 2048 / sha256WithRSAEncryption,169feaf78261a8934ce64184b6f8e69f,855B40BC089A85F9E8B8A4ABB0B9A9BE22DFACDA,F5F609DC0D1C442D5FA66D6017530270705A3369343BDB3B9F1ABE3320231651,VeriSign Class 1 Public Primary Certification Authority - G3,"VeriSign, Inc.",US,"VeriSign Trust Network,(c) 1999 VeriSign, Inc. - For authorized use only"
GeoTrust Extended Validation SHA256 SSL CA,GeoTrust Inc.,US,,2013-04-09 => 2023-04-08,RSA 2048 / sha256WithRSAEncryption,5418a02ad0bf5719ddf72336b147f0ba,E28A0156B03C75E05F819796FFE9F98BBAB6F1E3,BC9E223CC42275CC034190DF2D0179B55B732D5AC531137A7B522DCFE04A0592,GeoTrust Primary Certification Authority - G3,GeoTrust Inc.,US,(c) 2008 GeoTrust Inc. - For authorized use only
thawte Extended Validation SHA256 SSL CA,"thawte, Inc.",US,,2013-04-09 => 2023-04-08,RSA 2048 / sha256WithRSAEncryption,0a489e88537e8aa6454d6e2c4b2aeb20,14B4ACF94434F7D0768D3EE48D188EFD0C29137A,7920B8E18D2FC12D81C2FAB90A63B1B52AB329CE7CD1CB7CA094CDF9D600F492,thawte Primary Root CA - G3,"thawte, Inc.",US,"Certification Services Division,(c) 2008 thawte, Inc. - For authorized use only"
Symantec Class 3 Extended Validation SHA256 SSL CA,Symantec Corporation,US,Symantec Trust Network,2013-04-09 => 2023-04-08,RSA 2048 / sha256WithRSAEncryption,09b749fd7f0b4916ca055656cff6d982,CDF428A890D3748C5D28ED1F4C69499A3E16F133,1F9B31F820929EBFA03117EC2B77BA6B0FB6ECC9E027682A559378DA311C54EF,VeriSign Universal Root Certification Authority,"VeriSign, Inc.",US,"VeriSign Trust Network,(c) 2008 VeriSign, Inc. - For authorized use only"
Symantec Class 3 Secure Server SHA256 SSL CA,Symantec Corporation,US,Symantec Trust Network,2013-04-09 => 2023-04-08,RSA 2048 / sha256WithRSAEncryption,69879419d9e36270749dbbe59dc6685e,E73273E53ACFE80F410B3EF46B180287A00440CD,E0898AD662474B9F753C79BEA878031C9A5D634A49EDD6310B960AB023C02C0E,VeriSign Universal Root Certification Authority,"VeriSign, Inc.",US,"VeriSign Trust Network,(c) 2008 VeriSign, Inc. - For authorized use only"
DigiCert Federated ID US L4 CA,DigiCert Inc,US,www.digicert.com,2013-04-18 => 2023-04-18,RSA 2048 / sha256WithRSAEncryption,093bb09a3b80adb76bee20b7994bac10,5651C28D28091DDC472A3DD606FA12EAE143B1D1,6797436214EFEE67CDE7D70358D4D8B00DFBF78D5C87C62B4A7E790D73DD7BD9,DigiCert Federated Trust CA,DigiCert Inc,US,www.digicert.com
Agilent Public CA G2,"Agilent Technologies, Inc.",US,"Symantec Trust Network,Class 2 Managed PKI Individual Subscriber CA",2013-04-23 => 2023-04-22,RSA 2048 / sha256WithRSAEncryption,44bfe7c89fc876256ef4a5e34473f1,9DB85857BFAFC50C2E9641B82B2C1383DAE4B761,6BE4732E5C0FBB61A4F8B2EED0A1C47AB7FCFA559FD5EF3D5250D20E74503A83,VeriSign Class 2 Public Primary Certification Authority - G3,"VeriSign, Inc.",US,"VeriSign Trust Network,(c) 1999 VeriSign, Inc. - For authorized use only"
Postecom CS4,Postecom S.p.A.,IT,Servizi di Certificazione,2016-04-26 => 2023-04-26,RSA 2048 / sha256WithRSAEncryption,091645222db7a0dc8c16465486750c8a,59B447BCDF56D4AC8B5267BD39AD052D5F672C0E,C1685683F3C8590E88580197F219CAB99E5482A1568635F596D09867B2F405BD,Baltimore CyberTrust Root,Baltimore,IE,CyberTrust
Postecom CS5,Postecom S.p.A.,IT,Servizi di Certificazione,2016-04-26 => 2023-04-26,RSA 2048 / sha256WithRSAEncryption,0c2f71ca459fe5e907e1131d0e45c484,433B4070B6EDF24A60EE66B74821D421EF408B1D,61A01EA7E8D8016CCEF92FF13E3DBE082E0779C4CB64BF6F0C316258D6210F5C,DigiCert Assured ID Root CA,DigiCert Inc,US,www.digicert.com
WIPO CA - G3,World Intellectual Property Organization,CH,"DigiCert Trust Network,Class 2 Managed PKI Individual Subscriber CA",2018-05-03 => 2023-05-02,RSA 2048 / sha256WithRSAEncryption,697a6ca9c694f2f943c7f271c5f20ce1,2FA03F9538EFF2DEA3CDEE355FEB20CD62D55681,641658371E97E16332C051D9AFD1321F770C2012033D63360A6A96739DC9C357,VeriSign Class 2 Public Primary Certification Authority - G3,"VeriSign, Inc.",US,"VeriSign Trust Network,(c) 1999 VeriSign, Inc. - For authorized use only"
GeoTrust SHA256 SSL CA,GeoTrust Inc.,US,,2013-05-23 => 2023-05-22,RSA 2048 / sha256WithRSAEncryption,4182127d12d9c6b321394312566400b8,2C9AFCA5558AC6A325C4D0276316D45F06B4DD37,D9E0C64AB27A64D79CCCF42A34EC75A251A7E543353C19E984A70EB2F546CDFF,GeoTrust Primary Certification Authority - G3,GeoTrust Inc.,US,(c) 2008 GeoTrust Inc. - For authorized use only
thawte SHA256 SSL CA,"thawte, Inc.",US,,2013-05-23 => 2023-05-22,RSA 2048 / sha256WithRSAEncryption,36349e18c99c2669b6562e6ce5ad7132,67D147D5DAB7F28D663CA5B7A9568F087427B9F7,3F3AF9C9CC2C7599EF8F6DD7CA516CFC1797D7D12002254F3BFD0D4D0FE9DE86,thawte Primary Root CA - G3,"thawte, Inc.",US,"Certification Services Division,(c) 2008 thawte, Inc. - For authorized use only"
GeoTrust TLS DV RSA Mixed SHA256 2020 CA-1,DigiCert Inc,US,,2020-07-16 => 2023-05-31,RSA 2048 / sha256WithRSAEncryption,0c08966535b942a9735265e4f97540bc,2F7AA2D86056A8775796F798C481A079E538E004,8C43C5E340EC640F93EA774AC5353CCA9042F764FF837F870D8B64763C458A41,DigiCert Global Root CA,DigiCert Inc,US,www.digicert.com
RapidSSL TLS DV RSA Mixed SHA256 2020 CA-1,DigiCert Inc,US,,2020-07-16 => 2023-05-31,RSA 2048 / sha256WithRSAEncryption,07983603ade39908219ca00c27bc8a6c,9BD08A58876F6C849DB6BB99A8B194892647860E,E6FA484A858940D101978555454AA466531AB6C4ABC4AD2B000626AAAC0D04F9,DigiCert Global Root CA,DigiCert Inc,US,www.digicert.com
QuoVadis Global SSL ICA G2,QuoVadis Limited,BM,,2013-06-01 => 2023-06-01,RSA 2048 / sha256WithRSAEncryption,48982de2a92cb339e1c8f933358275d3e4f88255,6036330E1643A0CEE19C8AF780E0F3E8F59CA1A3,A4879EC0F36CF84B6F2ED87AE57EE3B94A0785C6862238CD45481084D152EB18,QuoVadis Root CA 2,QuoVadis Limited,BM,
Thrift Savings Plan CA - G2,Federal Retirement Thrift Investment Board,US,"Symantec Trust Network,Class 2 Managed PKI Individual Subscriber CA",2013-06-11 => 2023-06-10,RSA 2048 / sha256WithRSAEncryption,579bf799c1c439bd1c6770ab9383ac3e,5FF576CB17C121133F8F98669FFF267A22D3DD83,6FE969B0E32956CDA827A4084F9330C9559BB910291B9A4107C3C470774411D1,VeriSign Class 2 Public Primary Certification Authority - G3,"VeriSign, Inc.",US,"VeriSign Trust Network,(c) 1999 VeriSign, Inc. - For authorized use only"
BT Class 2 CA - G2,British Telecommunications plc,GB,VeriSign Trust Network,2008-06-13 => 2023-06-12,RSA 2048 / sha1WithRSAEncryption,0bdf8169f3686b1c5e8496ba30110e05,2602743EF64779945F7AC7A4EAE9B945F24478BB,A0BD4E39E6FE415F8B1ABA4773C3EA60905ED61F8EA27875CC03E9A94D441CB6,VeriSign Class 2 Public Primary Certification Authority - G3,"VeriSign, Inc.",US,"VeriSign Trust Network,(c) 1999 VeriSign, Inc. - For authorized use only"
LLB Root CA public v5,Liechtensteinische Landesbank AG,LI,,2020-07-08 => 2023-07-08,RSA 4096 / sha256WithRSAEncryption,2cc7241f73e8b3781abb432df6dc25eee30c6d1e,27DB44B3495E8E3DD131CF397511181370CED505,E6AC89A4238674D6EB1C89BF51E6C0540320705571CEE10888C6602B2687BAD6,QuoVadis Enterprise Trust CA 3 G3,QuoVadis Limited,BM,
Symantec Class 3 Shared Public Organization CA - SHA256,Symantec Corporation,US,Symantec Trust Network,2013-07-11 => 2023-07-10,RSA 2048 / sha256WithRSAEncryption,63e8f4deffc155416a7b978e661ed14b,AA758903CAA1992B0CF1C8A93EF15D8D41289ACF,2F72019CB45B07AB05CB1BB8ECC3076D7072660B57A29E42EBE2AA57B83BC60B,VeriSign Universal Root Certification Authority,"VeriSign, Inc.",US,"VeriSign Trust Network,(c) 2008 VeriSign, Inc. - For authorized use only"
Siemens Issuing CA Internet Server 2017,Siemens,DE,Siemens Trust Center,2017-07-11 => 2023-07-11,RSA 4096 / sha256WithRSAEncryption,3dd416ff802f230a52ccbd61df49b28608e77e7a,49D7DE2B269289714CDAF8B69944CCEE97A148B1,7D33AE618CD62553377D253D2EBCA285D84E98A924D89F98D4BE4FEE31F92AA8,QuoVadis Enterprise Trust CA 2 G3,QuoVadis Limited,BM,
Siemens Internet CA V1.0,Siemens,DE,Copyright (C) Siemens AG 2011 All Rights Reserved,2011-07-14 => 2023-07-14,RSA 2048 / sha1WithRSAEncryption,0727564b,04E82181E09E4EDC463C1FE26741605C80E81811,24E56F48604446D8A8373B43CA29D1A1C49772E5AABA8BA7C17662BD60DA8DF6,Baltimore CyberTrust Root,Baltimore,IE,CyberTrust
Glosten Public CA,"Glosten, Inc.",US,"Symantec Trust Network,Class 2 Managed PKI Individual Subscriber CA",2018-07-17 => 2023-07-16,RSA 2048 / sha256WithRSAEncryption,68033624ae5e32f5ee3a0d43df078eda,0C2D4724941D0677E3BB422DF35A8D5B5A095D90,2F90242229ABEBE362CD49B05971B10FE2F64C8289A5A6EAE25817E280B29876,VeriSign Class 2 Public Primary Certification Authority - G3,"VeriSign, Inc.",US,"VeriSign Trust Network,(c) 1999 VeriSign, Inc. - For authorized use only"
DigiCert Accredited Direct Med CA,DigiCert Inc,US,www.digicert.com,2013-08-06 => 2023-08-06,RSA 2048 / sha256WithRSAEncryption,09547628f41064db095087100950673e,DD110A059FE70BD57A26CA466AD7AE5573FAAF1F,0E78434EC8AD6613562C8390D8B3306FC6087E0593C7D5AC2FAF9AD263879745,DigiCert Federated Trust CA,DigiCert Inc,US,www.digicert.com
TTP Services ABZ Nederland CA - G2,Solera Nederland B.V.,NL,"Symantec Trust Network,Class 2 Managed PKI Individual Subscriber CA",2016-02-11 => 2023-08-07,RSA 2048 / sha256WithRSAEncryption,3ce7d5a03db4e837be53086e5f02833b,E8224FAAB6282452ED6767F02295F8B158C75BB7,D10D4D7323C21A78A23230BB8910D164DECF3A7B750D4F4B473AAFB4B092979C,KPN Class 2 CA,KPN B.V.,NL,Symantec Trust Network
Government of Malta e-Mail Certificate Service CA G3,Government of Malta,MT,"Symantec Trust Network,Class 2 Managed PKI Individual Subscriber CA",2014-12-16 => 2023-08-12,RSA 2048 / sha256WithRSAEncryption,4d1ecca727d4e0e84becdf476c7db6ba,739CA135F261BF50DE678CF61970FF898C9DA591,0054DD53C74523CD542979850828F0F3CD18228687D4ED4AE345B5FEADE1FC9C,BT Class 2 CA - G3,British Telecommunications plc,GB,Symantec Trust Network
Government of Malta e-Mail Certificate Service CA G3,Government of Malta,MT,"Symantec Trust Network,Class 2 Managed PKI Individual Subscriber CA",2014-12-16 => 2023-08-12,RSA 2048 / sha256WithRSAEncryption,688df77165f18c7e66f7d481893fcc45,5E282F6F3881D9BE4996D85737AF8151BD177D22,2048BDA4204F07C906B7B72257016BB022C1140236A6E2B64D4B5A8CA9A3C2C7,BT Class 2 CA - G3,British Telecommunications plc,GB,Symantec Trust Network
Government of Malta e-Mail Certificate Service CA G3,Government of Malta,MT,"Symantec Trust Network,Class 2 Managed PKI Individual Subscriber CA",2014-12-16 => 2023-08-12,RSA 2048 / sha256WithRSAEncryption,30968a19db9f9064fb2cee65887fd29d,BD2EC1185FBB504DA6E5F9AF48130D7BE28ABCB7,37F029717072628A6B400FD9A91C8D192C1080719222E5FF6B5542B6AB2CC26D,BT Class 2 CA - G3,British Telecommunications plc,GB,Symantec Trust Network
idOnDemand CA G2,"Identive Group, Inc.",US,"Symantec Trust Network,Class 2 Managed PKI Individual Subscriber CA",2013-09-05 => 2023-09-04,RSA 2048 / sha1WithRSAEncryption,272c3c520c3f7c08f684f484d8c7f5cb,D0DB4481BAB8AF292E9E312B7702D60C7A5977B3,B812A3156BBB9F0AABF8F36BE72A95388936272070C4860DBDD4955F0D59B486,VeriSign Class 2 Public Primary Certification Authority - G3,"VeriSign, Inc.",US,"VeriSign Trust Network,(c) 1999 VeriSign, Inc. - For authorized use only"
idOnDemand SHA-2 CA G2,"Identive Group, Inc.",US,"Symantec Trust Network,Class 2 Managed PKI Individual Subscriber CA",2013-09-05 => 2023-09-04,RSA 2048 / sha256WithRSAEncryption,2801e6e04e8d88f3e1c5fb44fd872d13,5687445EC5DD82CC8844AED91731CA7CB5A8FAA3,36CAB8A86139B82476AE824EE4939A92088E6F16C2BD270EE349BF9D5A9E3384,VeriSign Class 2 Public Primary Certification Authority - G3,"VeriSign, Inc.",US,"VeriSign Trust Network,(c) 1999 VeriSign, Inc. - For authorized use only"
Nokia Solutions and Networks CA,Nokia Solutions and Networks,FI,"Symantec Trust Network,Class 2 Managed PKI Individual Subscriber CA",2013-10-10 => 2023-10-09,RSA 2048 / sha256WithRSAEncryption,274747aa085154ac1a9b1338aa1b9441,5C9784D8F5C5A531A8D40CA81323FA771F8F30D9,0B5F13974CEB577E1CC39DFFADF616FCF0C17ECA6747201AEBA6AF3BC20CE4F4,VeriSign Class 2 Public Primary Certification Authority - G3,"VeriSign, Inc.",US,"VeriSign Trust Network,(c) 1999 VeriSign, Inc. - For authorized use only"
BEKB - BCBE Issuing CA G2,Berner Kantonalbank AG,CH,Issuing Certification Authority,2013-10-10 => 2023-10-10,RSA 4096 / sha256WithRSAEncryption,289fbf1348498bc26512ff3abf8af52f2a0b7502,D0C6C669160CF59C5E2669FE880CA2A4BD187DC1,B399EFE42C01A05BDC38978447A78E950467793FB11C1B6B426C419A0FC73911,QuoVadis Root CA 3,QuoVadis Limited,BM,
DigiCert Trusted Root G4,DigiCert Inc,US,www.digicert.com,2013-07-01 => 2023-10-22,RSA 4096 / sha256WithRSAEncryption,026a53455cc70012fa23ce7a80f85e47,0414383C348F04A5047367CC4771EA8B1209952F,AD8EB32C9DA91DDC855F382745990147DC6F23D9FBB04FC9D476B1EE20FC71D8,DigiCert Global Root CA,DigiCert Inc,US,www.digicert.com
